LAT,LON,TIME,WIND,PR,STAT
14.40,-38.30,09/19/06Z,25,-,TROPICAL DEPRESSION
15.00,-39.80,09/19/12Z,25,1011,TROPICAL DEPRESSION
15.70,-41.20,09/19/18Z,30,-,TROPICAL DEPRESSION
16.40,-42.60,09/20/00Z,30,-,TROPICAL DEPRESSION
17.20,-44.00,09/20/06Z,25,-,TROPICAL DEPRESSION
17.90,-45.30,09/20/12Z,25,-,TROPICAL DEPRESSION
18.80,-46.70,09/20/18Z,30,1008,TROPICAL DEPRESSION
19.90,-47.90,09/21/00Z,35,-,TROPICAL STORM
20.90,-48.50,09/21/06Z,40,-,TROPICAL STORM
21.90,-48.80,09/21/12Z,50,-,TROPICAL STORM
23.00,-48.90,09/21/18Z,65,1000,HURRICANE-1
23.80,-48.90,09/22/00Z,65,-,HURRICANE-1
24.60,-48.80,09/22/06Z,65,-,HURRICANE-1
25.30,-48.70,09/22/12Z,65,1002,HURRICANE-1
26.00,-48.50,09/22/18Z,65,999,HURRICANE-1
26.60,-48.20,09/23/00Z,65,-,HURRICANE-1
27.30,-47.90,09/23/06Z,55,-,TROPICAL STORM
28.00,-47.70,09/23/12Z,50,-,TROPICAL STORM
28.80,-47.50,09/23/18Z,45,999,TROPICAL STORM
30.20,-47.50,09/24/00Z,40,-,TROPICAL STORM
31.70,-47.90,09/24/06Z,35,-,TROPICAL STORM
33.40,-48.40,09/24/12Z,35,1011,TROPICAL STORM
35.40,-48.00,09/24/18Z,30,-,EXTRATROPICAL DEPRESSION
