LAT,LON,TIME,WIND,PR,STAT
25.30,-174.00,09/01/00Z,30,-,TROPICAL DEPRESSION
26.10,-175.10,09/01/06Z,30,-,TROPICAL DEPRESSION
27.00,-176.20,09/01/12Z,30,-,TROPICAL DEPRESSION
28.00,-177.00,09/01/18Z,30,-,TROPICAL DEPRESSION
29.00,-178.00,09/02/00Z,45,-,TROPICAL STORM
30.10,-178.70,09/02/06Z,50,-,TROPICAL STORM
31.30,-179.20,09/02/12Z,55,-,TROPICAL STORM
32.50,-179.40,09/02/18Z,60,-,TROPICAL STORM
33.60,-179.70,09/03/00Z,60,-,TROPICAL STORM
35.10,-179.20,09/03/06Z,70,-,HURRICANE-1
36.20,-178.20,09/03/12Z,70,-,HURRICANE-1
38.00,-176.00,09/03/18Z,60,-,TROPICAL STORM
39.80,-173.00,09/04/00Z,45,-,TROPICAL STORM
40.50,-172.00,09/04/06Z,35,-,TROPICAL STORM
