LAT,LON,TIME,WIND,PR,STAT
12.50,-35.00,08/25/00Z,25,1010,TROPICAL DEPRESSION
12.90,-36.10,08/25/06Z,30,1009,TROPICAL DEPRESSION
13.30,-37.30,08/25/12Z,30,1008,TROPICAL DEPRESSION
13.70,-38.50,08/25/18Z,30,1008,TROPICAL DEPRESSION
13.90,-39.40,08/26/00Z,30,1007,TROPICAL DEPRESSION
14.40,-40.00,08/26/06Z,35,1005,TROPICAL STORM
15.40,-40.20,08/26/12Z,35,1004,TROPICAL STORM
16.50,-40.30,08/26/18Z,40,1003,TROPICAL STORM
17.40,-40.50,08/27/00Z,40,1002,TROPICAL STORM
18.10,-41.00,08/27/06Z,45,1001,TROPICAL STORM
18.90,-41.70,08/27/12Z,45,999,TROPICAL STORM
20.00,-42.50,08/27/18Z,50,997,TROPICAL STORM
21.00,-43.20,08/28/00Z,50,996,TROPICAL STORM
21.70,-43.60,08/28/06Z,55,994,TROPICAL STORM
22.30,-44.10,08/28/12Z,55,993,TROPICAL STORM
22.80,-44.90,08/28/18Z,55,994,TROPICAL STORM
23.50,-45.70,08/29/00Z,55,994,TROPICAL STORM
24.40,-46.60,08/29/06Z,50,995,TROPICAL STORM
25.40,-47.60,08/29/12Z,45,999,TROPICAL STORM
26.60,-48.60,08/29/18Z,35,1003,TROPICAL STORM
27.90,-49.50,08/30/00Z,30,1005,TROPICAL DEPRESSION
29.30,-50.20,08/30/06Z,30,1006,TROPICAL DEPRESSION
31.00,-50.90,08/30/12Z,30,1008,TROPICAL DEPRESSION
32.80,-51.60,08/30/18Z,25,1010,TROPICAL DEPRESSION
34.40,-51.70,08/31/00Z,25,1012,TROPICAL DEPRESSION
36.20,-51.20,08/31/06Z,20,1014,TROPICAL DEPRESSION
